Name	Smiles
AURANTOSIDE H	C/C(Cl)=C/C=C/C=C/C=C/C=C/C(O)=C1\C(=O)[C@H](CC(N)=O)N([C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@@H](O)[C@@H]2O)C1=O
FLABELLIFERIN A	C=C1[C@@H](OC(C)=O)C[C@@H]2[C@@]3(C)CCCC(C)(C)[C@@H]3CC[C@@]2(C)[C@@H]1C[C@H](O)[C@H](CCOC(C)=O)C(C)=O
NALOXAZONE	C=CCN1CC[C@]23c4c5ccc(O)c4O[C@H]2/C(=N\N)CC[C@@]3(O)[C@H]1C5
ACETERGAMINE	CC(=O)NC[C@@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1
GELSEMICINE	CC[C@H]1N[C@H]2C[C@@]3(C(=O)N(OC)c4cc(OC)ccc43)[C@H]3C[C@@H]1[C@@H]2CO3
(-)-(1S,3R,4S)-1-HYDROXYMENTHYL 3-MONOACETATE	CC(=O)O[C@@H]1C[C@@](C)(O)CC[C@H]1C(C)C
DEHYDROPODOPHYLLOTOXIN ETHYL ETHER	CCOc1c2c(c(-c3cc(OC)c(OC)c(OC)c3)c3cc4c(cc13)OCO4)C(=O)OC2
SODIUM ARSENITE	O=[As][O-].[Na+]
GUAISTEINE	COc1ccccc1OCC1SCCN1C(=O)CSC(C)=O
BISANTRENE	C(=N\NC1=NCCN1)\c1c2ccccc2c(/C=N\NC2=NCCN2)c2ccccc12
2-(NITROMETHYLENE)IMIDAZOLIDINE	O=[N+]([O-])C=C1NCCN1
ACANKOREOSIDE K	C[C@@H]1O[C@H](O[C@H]2[C@H](CO)O[C@H](OC[C@@H]3O[C@H](OC(=O)[C@]45CC[C@@H]([C@](C)(O)CO)[C@@H]4[C@H]4CC[C@@H]6[C@@]7(C)CC[C@@H](O)[C@@](C)(C(=O)O)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
EREMANTHIN	C=C1C(=O)O[C@H]2[C@H]1CC=C(C)[C@@H]1CCC(=C)[C@H]21
TRODUSQUEMINE HYDROCHLORIDE	CC(C)[C@@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@H]3[C@H](CC[C@@]21C)[C@@]1(C)CC[C@H](NCCCNCCCCNCCCN)C[C@@H]1C[C@H]3O)OS(=O)(=O)O.Cl.Cl.Cl.Cl
FURAMIDINE HYDROCHLORIDE	Cl.N=C(N)c1ccc(-c2ccc(-c3ccc(C(=N)N)cc3)o2)cc1
VERTICILLIN D	CC(O)[C@@]12SS[C@]3(C(=O)N1C)[C@@H](O)C1([C@@]45c6ccccc6N[C@@H]4N4C(=O)[C@]6(C(C)O)SS[C@]4(C(=O)N6C)[C@H]5O)c4ccccc4N[C@@H]1N3C2=O
GUIERANONE A	C/C=C/C(=O)c1c(OC)cc2cc(OC)cc(OC)c2c1OC
ASCOMYCIN	CC[C@@H]1/C=C(\C)C[C@H](C)C[C@H](OC)[C@H]2O[C@@](O)(C(=O)C(=O)N3CCCC[C@H]3C(=O)O[C@H](/C(C)=C/[C@@H]3CC[C@@H](O)[C@H](OC)C3)[C@H](C)[C@@H](O)CC1=O)[C@H](C)C[C@@H]2OC
PORICOTRIOL G	C=C(C)[C@@H]1CCC2=C(CC[C@]3(C)[C@@H]([C@H](CO)CCC=C(C)C)[C@H](O)C[C@@]23C)[C@@]1(C)CCCO
CAPILLARIN	CC#CCc1cc2ccccc2c(=O)o1
DICTYOQUINAZOLE C	COc1ccc(N2CN(C=O)c3ccc(OC)cc3C2=O)c(CO)c1
FLAVIN ADENIN DINUCLEOTIDE	Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)c2cc1C
HEXOPYRRONIUM	C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1
HARPERFOLIDE	COC(=O)/C=C\[C@]1(C)[C@H]2CC[C@@]3(C)[C@H](C4=CC(O)OC4=O)OC(=O)[C@H]4O[C@]43[C@]2(C)[C@]2(O)OC(C)(C)C(=O)[C@@]21O
AMLODIPINE MALEATE	CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=C(O)/C=C\C(=O)O
CARBOFENOTION	CCOP(=S)(OCC)SCSc1ccc(Cl)cc1
RUBRENOLIDE	C=CCCCCCCCC[C@@H]1C[C@H](C[C@@H](O)CO)C(=O)O1
PUBESCENE D	CC(=O)O[C@@H]1[C@@H]2/C=C(\C)[C@H](OC(=O)c3ccccc3)C[C@@H](OC(C)=O)C(C)(C)C/C=C(\C)C(=O)[C@@]2(O)C[C@H]1C
MELICOPICINE	COc1c(OC)c(OC)c2c(c1OC)c(=O)c1ccccc1n2C
KOABURASIDE	COc1cc(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc(OC)c1O
BERKELEYONE A	C=C1[C@@]2(C)C[C@H]3[C@]4(C)CC[C@@H](O)C(C)(C)[C@H]4CC[C@]3(C)[C@]1(C(=O)OC)C(=O)[C@@](C)(O)C2=O
CRATOXYARBOREQUINONE A	COc1cc2c(c(O)c1C(CC(C)C)c1c(OC/C=C(\C)CCC=C(C)C)cc(O)c(C(=O)c3ccccc3)c1O)C(=O)c1c(O)cc(C)cc1C2=O
STREPTOL	OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
ASTILBIN	C[C@@H]1O[C@@H](O[C@H]2C(=O)c3c(O)cc(O)cc3O[C@@H]2c2ccc(O)c(O)c2)[C@H](O)[C@H](O)[C@H]1O
PATENTIFLORIN B	COc1cc2c(O[C@H]3O[C@@H](C)[C@@H](O)[C@@H](O)[C@@H]3O)c3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)C(=O)OC3
S-METHYL BENZIMIDAZOLYLDITHIOCARBAMATE	CSC(=S)n1cnc2ccccc21
CHELERYTHRINE	COc1ccc2c(c[n+](C)c3c4cc5c(cc4ccc23)OCO5)c1OC
TRICETIN	O=c1cc(-c2cc(O)c(O)c(O)c2)oc2cc(O)cc(O)c12
CADIOLIDE G	COc1c(Br)cc([C@H](O)C2=C(c3ccc(O)c(Br)c3)/C(=C/c3ccc(O)c(Br)c3)OC2=O)cc1Br
N-PROPYL BROMIDE	CCCBr
SIMENDAN	CC1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
PENTAMETHONIUM IODIDE	C[N+](C)(C)CCCCC[N+](C)(C)C.[I-].[I-]
VITROFOLAL B	COc1ccc(-c2c(O)c(C=O)cc3ccc(O)c(OC)c23)cc1OC
BROMOETHANAMINE	NCCBr
MONOMETHYL MONOCILLIN I	COc1cc(O)c2c(c1)CC(=O)/C=C/C=C\[C@H]1O[C@@H]1C[C@@H](C)OC2=O
NOMIFENSINE MALEATE	CN1Cc2c(N)cccc2C(c2ccccc2)C1.O=C(O)/C=C\C(=O)O
JABOROSALACTONE D	CC1=C(CO)C(=O)O[C@@H]([C@@H](C)[C@H]2CC[C@H]3[C@@H]4C[C@@H](O)[C@@]5(O)CC=CC(=O)[C@]5(C)[C@H]4CC[C@@]32C)C1
HEDYCHIA LACTONE B	C=C1[C@@H](O)CC2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C1\CCOC1=O
MELITRACEN HYDROCHLORIDE	CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21.Cl
(CYCLOPROPYLAMINO)CARBONYLPHOSPHONIC ACID	O=C(NC1CC1)P(=O)(O)O
3-PHENYLPROPYL PHENYLCARBAMATE	O=C(Nc1ccccc1)OCCCc1ccccc1
GENIPOSIDIC ACID	O=C(O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12
SELPRAZINE	CCOc1ccccc1N1CCN(CCCOc2ccc3c(c2)CCC(O)=N3)CC1
1,3-PROPANEDIOL	OCCCO
GSK-317354A	CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccc(C(F)(F)F)nc2)N1
TAXUSABIETANE C	COc1c(C(C)C)cc2c(c1OC)[C@@]13CCC(=O)C(C)(C)[C@@H]1[C@H](OC3=O)C2=O
(R)-SKF-38393	Oc1cc2c(cc1O)[C@@H](c1ccccc1)CNCC2
YADANZIOSIDE D	COC(=O)[C@@]12OC[C@@]34[C@H]1[C@@H](OC(C)=O)C(=O)O[C@@H]3C[C@H]1C(C)=C[C@H](O)[C@@H](O)[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
FENPROPATHRIN	CC1(C)C(C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2)C1(C)C
VOBTUSINE LACTONE	COC(=O)C1=C2Nc3ccccc3[C@@]23CCN2C[C@]4(C[C@@H]5C[C@]67CC(=O)C[C@H]6CCN6CC[C@@]8(c9cccc(OC)c9N(C4)[C@@]58O)[C@@H]67)[C@@H]4OCC[C@]4(C1)[C@H]23
ETHOPROPAZINE HYDROCHLORIDE	CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21.Cl
CALPHOSTIN C	COc1c(C[C@@H](C)OC(=O)Oc2ccc(O)cc2)c2c3c(C[C@@H](C)OC(=O)c4ccccc4)c(OC)c(=O)c4c(O)cc(OC)c(c5c(OC)cc(O)c(c1=O)c52)c43
MANGIFERIN	O=c1c2cc(O)c(O)cc2oc2cc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c12
4'-DEMETHYLDEOXYPODOPHYLLOTOXIN	COc1cc([C@@H]2c3cc4c(cc3C[C@H]3COC(=O)[C@@H]32)OCO4)cc(OC)c1O
BETA-PINENE	C=C1CCC2CC1C2(C)C
DIHYDROTEUGIN	C[C@@H]1C[C@@H](O)[C@@]23COC(=O)C2C[C@@H](O)C[C@@H]3[C@@]12C[C@@H](c1ccoc1)OC2=O
CLETHODIM	CCSC(C)CC1CC(=O)C(/C(CC)=N/OC/C=C/Cl)=C(O)C1
CARMINIC ACID	Cc1c(C(=O)O)c(O)cc2c1C(=O)c1c(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)c(O)c1C2=O
SPERMINE TETRAHYDROCHLORIDE	Cl.NCCCNCCCCNCCCN
RESVERATROL 4'-METHYL ETHER	COc1ccc(/C=C/c2cc(O)cc(O)c2)cc1
BETULIN DISULFATE	C=C(C)[C@@H]1CC[C@]2(COS(=O)(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](OS(=O)(=O)O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12
DENATONIUM BENZOATE	CC[N+](CC)(CC(=O)Nc1c(C)cccc1C)Cc1ccccc1.O=C([O-])c1ccccc1
NITRAPYRIN	Clc1cccc(C(Cl)(Cl)Cl)n1
ABRUQUINONE B	COC1=C(OC)C(=O)C([C@H]2COc3c(cc(OC)c(OC)c3OC)C2)=CC1=O
ALPNEUMINE C	COC(=O)C1=C2Nc3ccccc3[C@]23CC[N+]2([O-])C[C@H](C(C)=O)[C@H]1C[C@H]32
DAUMONE	C[C@@H]1O[C@@H](O[C@H](C)CCCCC(=O)O)[C@H](O)C[C@H]1O
BURIMAMIDE	C/N=C(\S)NCCCCc1c[nH]cn1
OXYPHENISATINE	O=C1Nc2ccccc2C1(c1ccc(O)cc1)c1ccc(O)cc1
ETHYLBUTYLCARBAMODITHIOATE SODIUM SALT	CCCCN(CC)C(=S)[S-].[Na+]
Z-PRO-PROLINAL	O=C[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)OCc1ccccc1
BULGARIALACTONE A	CCC(C)/C=C/C=C/C=C/C(=O)/C=C(\O)C1=C2C=C3CC(C)OC=C3C(=O)[C@]2(C)OC1=O
ISO-PENTENYL ISONICOTINATE	CC(C)=CCOC(=O)c1ccncc1
CESPIHYPOTIN S	C=C1CC[C@@H]2CC[C@]34O[C@]3([C@@H](C/C(C)=C/C(=O)C1)O[C@H]4OC)C2(C)C
PROPENE	C=CC
PHENYL SALICYLATE	O=C(Oc1ccccc1)c1ccccc1O
DITIOCARB	CCN(CC)C(=S)S
PEONIDIN CHLORIDE	COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)ccc1O.[Cl-]
DICHLOROPROPENE	CC=C(Cl)Cl
4-NONYLPHENOL	CCCCCCCCCc1ccc(O)cc1
ARTONIN F	C=C(C)C1Cc2c(oc3c(CC=C(C)C)c4c(c(O)c3c2=O)C=CC(C)(C)O4)-c2c(O)cc(O)c(O)c21
AVOCADYNONE ACETATE	C#CCCCCCCCCCCCC(=O)CC(O)COC(C)=O
CITIOLONE	CC(=O)NC1CCSC1=O
EPIPODOPHYLLOTOXIN ACETATE	COc1cc([C@@H]2c3cc4c(cc3[C@@H](OC(C)=O)[C@H]3CSC(=O)[C@@H]32)OCO4)cc(OC)c1OC
IRINOTECAN HYDROCHLORIDE	CCc1c2c(nc3ccc(OC(=O)N4CCC(N5CCCCC5)CC4)cc13)-c1cc3c(c(=O)n1C2)COC(=O)[C@]3(O)CC.Cl
LEPTOPHOS	COP(=S)(Oc1cc(Cl)c(Br)cc1Cl)c1ccccc1
AVAROL	CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(O)ccc1O
TETRAAZIDONEAMINE	[N-]=[N+]=NC[C@H]1O[C@H](O[C@@H]2[C@@H](O)[C@H](O)[C@@H](N=[N+]=[N-])C[C@H]2N=[N+]=[N-])[C@H](N=[N+]=[N-])[C@@H](O)[C@@H]1O
ADRENOCHROME MONOAMINOGUANIDINE MESILATE	CN1CC(O)C2=C/C(=N/NC(=N)N)C(=O)C=C21.CS(=O)(=O)O
ALMASILATE	O.O=[Si]([O-])[O-].O=[Si]([O-])[O-].O=[Si]([O-])[O-].O=[Si]([O-])[O-].[Al+3].[Al+3].[Mg+2]
FATSICARPAIN E	CC1(C)C=C2[C@H]3C[C@@H](O)[C@@H]4[C@@]5(C)CC[C@@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC1
FLUROXYPYR	Nc1c(Cl)c(F)nc(OCC(=O)O)c1Cl
CORNUSALTERIN G	CO[C@@H](C=C(C)C)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CCC4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TRIENTINE HYDROCHLORIDE	Cl.NCCNCCNCCN
BUTAMBEN	CCCCOC(=O)c1ccc(N)cc1
TRIPHENYL PHOSPHATE	O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
TRIMOXAMINE HYDROCHLORIDE	C=CCC(Cc1cc(OC)c(OC)c(OC)c1)NC.Cl
SECOCULARINE	COc1cc2c(cc1OC)Oc1c(OC)ccc(CCN(C)C)c1C=C2
BENOXINATE HYDROCHLORIDE	CCCCOc1cc(C(=O)OCCN(CC)CC)ccc1N.Cl
HYDRASTININE	C[N+]1=Cc2cc3c(cc2CC1)OCO3
DESMETHYLENYLNOCARDAMINE	O=C1CCC(=O)N(O)CCCCCNC(=O)CCC(=O)N(O)CCCCNC(=O)CCC(=O)N(O)CCCCCN1
2-MERCAPTONICOTINIC ACID	O=C(O)c1cccnc1S
TRIGONOSTEMINE D	COc1ccc2c(C(=O)c3nccc4c3[nH]c3ccccc34)c(O)[nH]c2c1
CALLYTRIOL D	C#C/C=C/C(O)CCC/C=C\C#CC#CCCCC#CC#CC(O)CO
QUASSILACTOL	COC1=C[C@@H](C)[C@@H]2C[C@H]3O[C@@H](O)[C@H]4C(C)=C(OC)C(=O)[C@H]([C@@]2(C)C1=O)[C@@]34C
DEMETHOXYDEBROMOAPLYSIATOXIN	C[C@@H](CCCc1cccc(O)c1)[C@H]1O[C@@]23C[C@H](OC(=O)C[C@H]([C@@H](C)O)OC(=O)C[C@](O)(O2)[C@H](C)CC3(C)C)[C@@H]1C
HOWIININ A	O=C1C=C[C@@H](OC(=O)/C=C/c2ccccc2)[C@@H]([C@H]2O[C@@H]2c2ccccc2)O1
ALPINUMISOFLAVONE	CC1(C)C=Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1
[11C]KETAMINE	[11CH3]NC1(c2ccccc2)CCCCC1=O
IRETOL	COc1c(O)cc(O)cc1O
GANODERIC ACID THETA	C/C(=C\[C@@H](O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O)C(=O)O
PYRIDOMYCIN	CC/C(C)=C1\OC(=O)[C@H](C)[C@H](O)[C@H](Cc2cccnc2)NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC1=O
BROXALDINE	Cc1ccc2c(Br)cc(Br)c(OC(=O)c3ccccc3)c2n1
N-BUTYL-3-(4-ISOPROPYLPHENYL)ACRYLAMIDE	CCCCNC(=O)/C=C/c1ccc(C(C)C)cc1
REMACEMIDE HYDROCHLORIDE	CC(Cc1ccccc1)(NC(=O)CN)c1ccccc1.Cl
TRYPTAMINE	NCCc1c[nH]c2ccccc12
MECOPROP	Cc1cc(Cl)ccc1OC(C)C(=O)O
BROWN HT	O=S(=O)(O)c1ccc(/N=N/c2cc(CO)c(O)c(/N=N/c3ccc(S(=O)(=O)O)c4ccccc34)c2O)c2ccccc12
PARATUNAMIDE C	C=C[C@H]1[C@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)OC=C2C(=O)N(CC[C@]3(O)C(=O)Nc4ccccc43)C(=O)C[C@H]21
ACETOACETIC ACID	CC(=O)CC(=O)O
ANTIAROSIDE C	C[C@@H]1O[C@H](O[C@@H]2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O
PROTOPINE	CN1CCc2cc3c(cc2C(=O)Cc2cc4c(cc2C1)OCO4)OCO3
FASCIOSPONGINE A	C[C@H]1CC[C@H]2C(=CCCC2(C)C)[C@@]1(C)CCC(CCCC1=CCN(CCc2c[nH]cn2)C1=O)COS(=O)(=O)O
BUDDLEJOSIDE A4	COc1ccc(/C=C/C(=O)O[C@H]2[C@H](C)O[C@@H](O[C@@H]3[C@@H]4O[C@]4(CO)[C@H]4[C@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)OC=C[C@@H]34)[C@H](O)[C@@H]2OC(C)=O)cc1
AMORPHIGENIN	C=C(CO)[C@H]1Cc2c(ccc3c2O[C@@H]2COc4cc(OC)c(OC)cc4[C@@H]2C3=O)O1
THIPHENAMIL	CCN(CC)CCSC(=O)C(c1ccccc1)c1ccccc1
PARVIFLORIN	CCCCCCCCCC[C@@H](O)[C@H]1CC[C@H]([C@H]2CC[C@H]([C@H](O)CCCCCCCC[C@@H](O)CC3=C[C@H](C)OC3=O)O2)O1
TRIMETHOPRIM SULFATE	COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC.O=S(=O)(O)O
CANAGLIFLOZIN	Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1
NEGUNDOSIDE	C[C@]1(O)CC[C@@H]2C(C(=O)O)=CO[C@@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3OC(=O)c3ccc(O)cc3)[C@@H]21
ESCULIN	O=c1ccc2cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c(O)cc2o1
ISONAAMIDINE D	COc1ccc(Cc2cn(Cc3ccc(O)cc3)c(/N=C/C3NC(=O)NC3=O)n2)cc1
DESETHYLAMIODARONE	CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNCC)c(I)c1
CAULIBUGULONE C	CNC1=C(Cl)C(=O)c2ccncc2C1=O
PENTACHLOROPHENOL	Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
GW276655X	NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1
L-Fucose	C[C@@H]1OC(O)[C@@H](O)[C@H](O)[C@@H]1O
FURFURAL	O=Cc1ccco1
FENTONIUM BROMIDE	C[N+]1(CC(=O)c2ccc(-c3ccccc3)cc2)[C@H]2CC[C@@H]1C[C@H](OC(=O)[C@H](CO)c1ccccc1)C2.[Br-]
STEVALADIL	CC(=O)OC[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](N(C)C)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H](C)OC(C)=O
PLATENSIMYCIN	CC12C[C@@]34C=CC(=O)[C@@](C)(CCC(=O)Nc5c(O)ccc(C(=O)O)c5O)C3[C@H](CC1C4)O2
BUTAPROST	CCCC1([C@H](O)C/C=C/[C@H]2[C@H](O)CC(=O)[C@@H]2CCCCCCC(=O)OC)CCC1
SORGOLACTONE	CC1=C[C@H](O/C=C2/C(=O)O[C@@H]3C4=C(CCC[C@@H]4C)C[C@H]23)OC1=O
METHYL((METHYLAMINO)METHYL)PHOSPHINIC ACID	CNCP(C)(=O)O
NISOBAMATE	CCC(C)C(C)(COC(N)=O)COC(=O)NC(C)C
DINITROPHENYLENE	O=[N+]([O-])c1cccc([N+](=O)[O-])c1
ENISOPROST	CCCCC(C)(O)C/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CC/C=C\CCC(=O)OC
BIS(2-ETHYLHEXYL)PHTHALATE	CCCC[C@H](CC)COC(=O)c1ccccc1C(=O)OC[C@H](CC)CCCC
LOMIFYLLINE	CC(=O)CCCCn1cnc2c1c(=O)n(C)c(=O)n2C
RHINACANTHIN F	COC(=O)C(Cc1ccc2c(c1)OCO2)C(Cc1cc(OC)c2c(c1)OCO2)C(=O)OC
1,10-EPOXYCOSTUNOLIDE	C=C1C(=O)O[C@@H]2/C=C(\C)CC[C@H]3O[C@]3(C)CC[C@@H]12
NEOHESPERIDIN DIHYDROCHALCONE	COc1ccc(CCC(=O)c2c(O)cc(O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)cc2O)cc1O
DIBUTYL PHTHALATE	CCCCOC(=O)c1ccccc1C(=O)OCCCC
DIFETEROL	CC(C(O)c1ccccc1)N(C)CCOC(c1ccccc1)c1ccccc1
9,10-PHENANTHRENEQUINONE	O=C1C(=O)c2ccccc2-c2ccccc21
CC-1065	COc1c(O)c2c(c3cc(C(=O)N4CCc5c4c(O)c(OC)c4[nH]c(C(=O)N6CC7CC78C6=CC(=O)c6[nH]cc(C)c68)cc54)[nH]c13)CCN2C(N)=O
PHENYL ISATIN	O=C1C(=O)N(c2ccccc2)c2ccccc21
DICARBONODITHIOIMIDIC DIAMIDE	NC(=S)NC(N)=S
(R,S)-METHYL-IMIDACLOPRID	CC(c1ccc(Cl)nc1)N1CCN/C1=N\[N+](=O)[O-]
IMPROMIDINE	Cc1[nH]cnc1CSCCNC(=N)NCCCc1c[nH]cn1
2,3-DIHYDROXY-4-METHOXY-4'-ETHOXYBENZOPHENONE	CCOc1ccc(C(=O)c2ccc(OC)c(O)c2O)cc1
STIGMASTANOL	CC[C@H](CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C
PREDNISOLONE HEMISUCCINATE	C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O
IODOPHTHALEIN SODIUM	O=C1C(I)=CC(=C(c2cc(I)c([O-])c(I)c2)c2ccccc2C(=O)[O-])C=C1I.[Na+].[Na+]
PENTADECANE	CCCCCCCCCCCCCCC
2,3,4'-TRIHYDROXY-4-METHOXYBENZOPHENONE	COc1ccc(C(=O)c2ccc(O)cc2)c(O)c1O
COUMARIN	O=c1ccc2ccccc2o1
ISOCRENATOSIDE	C[C@@H]1O[C@@H](O[C@H]2[C@H](O)[C@@H](COC(=O)/C=C/c3ccc(O)c(O)c3)O[C@H]3OC[C@H](c4ccc(O)c(O)c4)O[C@H]23)[C@H](O)[C@H](O)[C@H]1O
SALAGEN	CC[C@H]1C(=O)OC[C@H]1Cc1cncn1C
SPIRASTRELLOLIDE B	CO[C@H]1C[C@H]2CC[C@H](C)[C@H](O)[C@H](O)[C@H]3O[C@@]4(CC[C@H](C)[C@@H](C[C@@H](O)C[C@H](O)C[C@@H]5CCC[C@H](CC(=O)O[C@H]6C[C@@]7(O[C@H]6C/C=C/C/C=C\C[C@@H](O)C(=O)O)O[C@](CC[C@@H]7C)(C1)O2)O5)O4)CC[C@@H]3OC
DIPYRONE SODIUM	Cc1c(N(C)CS(=O)(=O)[O-])c(=O)n(-c2ccccc2)n1C.[Na+]
N-HYDROXYMETHYLNICOTINAMIDE	O=C(NCO)c1cccnc1
TRIMEPRAZINE TARTRATE	CC(CN(C)C)CN1c2ccccc2Sc2ccccc21.O=C(O)C(O)C(O)C(=O)O
ALDRIN	ClC1=C(Cl)C2(Cl)C3C4C=CC(C4)C3C1(Cl)C2(Cl)Cl
THIOINOSINE	OC[C@H]1O[C@@H](n2cnc3c(S)ncnc32)[C@H](O)[C@@H]1O
N-ETHYLMALEIMIDE	CCN1C(=O)C=CC1=O
REL-CISAPRIDE	COc1cc(N)c(Cl)cc1C(=O)N[C@H]1CCN(CCCOc2ccc(F)cc2)C[C@H]1OC
PHENYLTOLOXAMINE CITRATE	CN(C)CCOc1ccccc1Cc1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O
HULUPINIC ACID	CC(C)=CCC1(CC=C(C)C)C(=O)C(O)=C(O)C1=O
THIOCYCLAM HYDROGEN OXALATE	CN(C)C1CSSSC1.O=C(O)C(=O)O
TETRACHLOROHYDROQUINONE	Oc1c(Cl)c(Cl)c(O)c(Cl)c1Cl
ABACOPTERIN C	COc1ccc([C@@H]2C[C@@H]3O[C@H]4[C@H](Oc5c(C)c(O)c(C)c(c53)O2)O[C@H](CO)[C@@H](O)[C@@H]4O)cc1
SITAFLOXACIN	N[C@@H]1CN(c2c(F)cc3c(=O)c(C(=O)O)cn([C@@H]4C[C@@H]4F)c3c2Cl)CC12CC2.O
CHLORBENZOXAMINE HYDROCHLORIDE	Cc1ccccc1CN1CCN(CCOC(c2ccccc2)c2ccccc2Cl)CC1.Cl.Cl
CLODAZON HYDROCHLORIDE	CN(C)CCCn1c(=O)n(-c2ccccc2)c2cc(Cl)ccc21.Cl.O
CINNAMEDRINE	CC(C(O)c1ccccc1)N(C)C/C=C/c1ccccc1
FENHEXAMID	CC1(C(=O)Nc2ccc(O)c(Cl)c2Cl)CCCCC1
PRONETALOLHYDROCHLORIDE	CC(C)NCC(O)c1ccc2ccccc2c1.Cl
(PHTHALOCYANINATO)ZINC(II)	[Zn+2].c1ccc2c(c1)-c1nc-2nc2[n-]c(nc3nc(nc4[n-]c(n1)c1ccccc41)-c1ccccc1-3)c1ccccc21
ACETAMIDODEOXYNOJIRIMYCIN	CC(=O)N[C@H]1C(O)N[C@H](CO)[C@@H](O)[C@@H]1O
APRINDINE HYDROCHLORIDE	CCN(CC)CCCN(c1ccccc1)C1Cc2ccccc2C1.Cl
